DllCharacteristics,DebugSize,DebugRVA,MajorLinkerVersion,MajorOSVersion,ResourceSize,Benign
33120,56,154336,14,6,1796,1
33088,56,25248,14,6,1796,1
33088,56,25472,14,6,1796,1
33120,56,153936,14,6,1796,1
16704,84,2274464,14,6,1416,1
16736,84,2745584,14,6,1416,1
34112,28,909132,11,4,920,1
16704,84,4752,14,10,1264,1
16736,84,17808,14,10,1264,1
320,28,4448,9,6,1264,1
320,28,4832,9,6,1264,1
16704,84,44224,14,10,7672,1
16736,84,475504,14,10,7672,1
320,28,5184,9,6,7400,1
320,28,6240,9,6,7400,1
33088,56,296816,9,6,2248,1
49472,84,64832,14,10,2240,1
49504,84,447984,14,10,2248,1
33088,56,266632,9,6,2240,1
33088,56,294768,9,6,2328,1
49472,84,64432,14,10,2320,1
49504,84,447888,14,10,2328,1
33088,56,264584,9,6,2320,1
16736,84,119280,14,10,2120,1
34144,28,73304,48,4,2368,1
34144,28,73224,48,4,2368,1
34144,28,17780,48,4,1612,1
32768,28,36864,2,4,2760,1
34112,28,3605240,8,4,1020,1
32768,28,36864,2,4,1256,1
33088,84,375136,14,6,0,1
16704,84,10800,14,10,12888,1
16736,84,308256,14,10,12888,1
320,28,34176,10,5,888,1
320,28,29376,10,5,912,1
16736,84,47664,14,10,1072,1
16736,84,47840,14,10,1112,1
49504,84,249904,14,10,6072,1
49504,84,250000,14,10,6112,1
16736,84,44880,14,10,1032,1
16736,84,44880,14,10,1072,1
32768,28,98304,2,4,1256,1
320,56,3171232,14,6,4267464,1
33088,28,5456,9,6,1776,1
49472,84,33776,14,10,1776,1
49504,84,260576,14,10,1776,1
33088,28,4768,9,6,1776,1
16736,84,156048,14,10,3288,1
16704,84,17216,14,10,3288,1
16736,84,18512,14,10,1048,1
33088,28,8720,9,6,1547992,1
33088,28,4448,9,6,3336,1
49472,84,4544,14,10,3336,1
49504,84,9088,14,10,3336,1
33088,28,4272,9,6,3336,1
33088,28,4560,9,6,2016,1
33088,28,5008,9,6,2016,1
49504,84,9040,14,10,680,1
49472,84,4560,14,10,680,1
49504,84,4640,14,10,680,1
32832,28,4912,9,6,2352,1
49472,84,8016,14,10,2312,1
49504,84,29616,14,10,2312,1
33088,28,4512,9,6,2352,1
16704,84,5024,14,10,1128,1
16736,84,22032,14,10,1128,1
320,0,0,11,5,480,1
352,0,0,11,5,480,1
320,0,0,11,5,480,1
352,0,0,11,5,480,1
16736,84,285152,14,10,1296,1
49472,84,17168,14,10,1904,1
352,84,106176,14,6,1080,1
352,28,190912,14,6,864,1
320,28,53568,14,6,936,1
16704,84,5088,14,10,4384,1
320,28,6000,9,6,2992,1
34144,28,22876,48,4,1176,1
33120,28,23152,14,6,0,1
16736,84,250192,14,10,1160,1
16704,84,8640,14,10,1136,1
49504,84,13552,14,10,12592,1
16736,84,118640,14,10,2136,1
320,28,4816,9,6,119640,1
49472,84,6416,14,10,52464,1
16736,84,204464,14,10,6784,1
16736,84,87568,14,10,1152,1
16736,84,107040,14,10,1048,1
16736,84,36128,14,10,4832,1
16736,84,1417296,14,10,33248,1
34144,28,11492,48,4,2572,1
16736,84,342800,14,10,257568,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,56,4096,12,10,1000,1
352,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
49504,84,10480,14,10,91064,1
33088,28,4544,9,6,91064,1
33088,28,5584,9,6,2072,1
49472,84,81488,14,10,2056,1
49504,84,180960,14,10,2064,1
33088,28,4864,9,6,2064,1
16736,84,44000,14,10,1072,1
320,28,4688,9,6,1080,1
64,28,5280,9,6,1304,1
320,28,4688,9,6,1304,1
16704,84,6608,14,10,1024,1
16736,84,19216,14,10,1024,1
320,28,4352,9,6,1032,1
320,28,4608,9,6,1032,1
33088,84,54655328,14,5,101024,1
16736,56,804304,14,6,1817,1
352,56,745472,14,6,1913,1
320,56,669968,14,6,1913,1
16704,56,733600,14,6,1817,1
49504,56,514672,14,6,1084,1
33120,56,466992,14,6,1084,1
33088,56,400064,14,6,1084,1
49472,56,451696,14,6,1084,1
50496,84,41088,14,5,193712,1
34112,84,41056,14,5,104960,1
34112,56,37584,12,5,193712,1
34112,0,0,11,4,1192,1
34112,0,0,11,4,1152,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1136,1
34112,0,0,11,4,1152,1
34112,0,0,11,4,1168,1
34112,0,0,11,4,1152,1
34112,0,0,11,4,1168,1
34112,0,0,11,4,1152,1
34112,0,0,11,4,1144,1
34112,0,0,11,4,1160,1
34112,0,0,11,4,1168,1
34112,0,0,11,4,1152,1
16736,84,31424,14,10,1376,1
16704,84,7184,14,10,1040,1
16736,84,57264,14,10,1040,1
320,28,4736,9,6,1040,1
320,28,4416,9,6,1040,1
49632,84,224624,14,10,9080,1
16704,84,12624,14,10,7400,1
16736,84,92704,14,10,7400,1
49504,84,303008,14,10,94264,1
32832,28,6112,9,6,89496,1
33088,28,5536,9,6,1056,1
33088,28,6320,9,6,1056,1
49504,84,218880,14,10,86704,1
49472,84,23408,14,10,86704,1
49504,84,7951776,14,6,1040,1
16736,84,50000,14,10,1144,1
16736,84,56304,14,10,1752,1
33088,28,4848,9,6,17488,1
49472,84,5824,14,10,17488,1
49504,84,19184,14,10,17488,1
33088,28,4432,9,6,75592,1
49472,84,4368,14,10,75592,1
49504,84,8912,14,10,75592,1
33088,28,4256,9,6,75592,1
33088,28,4432,9,6,75688,1
49472,84,4352,14,10,75688,1
49504,84,8896,14,10,75688,1
16704,84,10832,14,10,19568,1
49472,84,5664,14,10,53768,1
16736,84,50896,14,10,19568,1
49504,84,39648,14,10,53768,1
320,28,5088,9,6,18672,1
33088,28,4464,9,6,182424,1
320,28,4592,9,6,18672,1
33088,28,4800,9,6,182424,1
34144,56,24964,48,4,2540,1
320,84,165536,14,6,65776,1
352,84,452800,14,6,65776,1
320,84,4144,14,6,5152,1
352,84,4176,14,6,5152,1
0,0,0,2,5,67800,1
16704,84,15696,14,10,251856,1
16736,84,188192,14,10,251864,1
320,28,5056,9,6,251856,1
320,28,6016,9,6,251864,1
49632,84,68176,14,10,1104,1
16736,84,906640,14,10,90296,1
320,28,7712,9,6,93696,1
16736,84,17568,14,10,2120,1
320,28,4896,9,6,2120,1
16704,84,4752,14,10,1328,1
16736,84,13472,14,10,1328,1
320,28,4320,9,6,1328,1
320,28,4544,9,6,1328,1
16704,84,17824,14,10,35160,1
16736,84,288528,14,10,35160,1
320,28,5040,9,6,20376,1
320,28,5968,9,6,20376,1
16704,84,11168,14,10,29352,1
16736,84,222816,14,10,29352,1
320,28,4960,9,6,18128,1
320,28,5808,9,6,18128,1
16704,84,6064,14,10,1024,1
16736,84,42704,14,10,1024,1
320,28,4400,9,6,1024,1
320,28,4672,9,6,1024,1
16704,84,4912,14,10,1024,1
16736,84,25712,14,10,1024,1
320,28,4368,9,6,1024,1
320,28,4624,9,6,1024,1
16736,84,117088,14,10,1600,1
320,28,4800,9,6,1600,1
320,28,5488,9,6,1600,1
64,28,5440,9,6,2024,1
320,28,4768,9,6,2024,1
320,28,6096,8,5,1516,1
320,56,1120164,8,5,1512,1
0,28,6096,8,5,1512,1
0,56,1120580,8,5,1508,1
320,84,1020744,14,6,1008,1
1344,28,4096,14,6,198376,1
1344,28,18444,8,4,1056,1
16704,84,6656,14,10,1032,1
16736,84,19376,14,10,1032,1
1344,28,4128,9,6,1032,1
320,28,4144,9,6,1032,1
33088,28,5152,9,6,2088,1
49472,84,5648,14,10,2080,1
49504,84,23008,14,10,2080,1
33088,28,4624,9,6,2088,1
16704,84,5232,14,10,1328,1
49504,84,163680,14,10,2416,1
320,56,21572,11,6,5920,1
0,28,57744,9,6,1272,1
64,28,4544,9,6,1040,1
320,28,4336,9,6,1040,1
16736,84,195968,14,10,3856,1
49472,84,7664,14,10,2512,1
49504,84,37952,14,10,2512,1
49472,84,5648,14,10,2272,1
49504,84,23168,14,10,2272,1
16704,84,5424,14,10,1032,1
16736,84,11472,14,10,1032,1
49472,84,7136,14,10,2304,1
49504,84,26032,14,10,2312,1
49472,84,17120,14,10,237032,1
49472,84,30784,14,10,237032,1
320,28,4896,9,6,13640,1
16736,84,639680,14,10,14936,1
16704,84,80688,14,10,14936,1
64,28,5680,9,6,13640,1
34112,56,19276,48,4,1040,1
34144,56,19268,48,4,1040,1
320,28,4880,9,6,15488,1
32832,28,5104,8,5,1556,1
32832,28,4608,8,5,1556,1
32768,28,5104,8,5,1552,1
32768,28,4608,8,5,1552,1
49472,84,5584,12,6,1876,1
49504,84,27136,12,6,1876,1
352,28,2961280,14,6,848,1
33120,28,924336,14,6,118824,1
16736,84,617344,14,10,18616,1
16704,84,16192,14,10,3288,1
16736,84,68864,14,10,3288,1
49472,84,21712,14,10,1072,1
49504,84,110848,14,10,1072,1
33120,28,40928,14,6,0,1
33120,28,118528,14,6,0,1
33120,28,34992,14,6,736,1
352,28,18816,14,6,848,1
352,28,23552,14,6,840,1
33120,28,8704,14,6,736,1
352,28,32960,14,6,0,1
49504,84,205472,14,10,2864,1
32832,28,5248,9,6,2304,1
16736,84,102960,14,10,40176,1
320,28,5264,9,6,37360,1
16736,84,35536,14,10,16008,1
64,28,5072,9,6,1800,1
320,28,4144,10,6,2306652,1
16736,84,62928,14,10,20384,1
320,28,4608,9,6,19544,1
16736,84,466256,14,10,1128,1
64,28,5280,9,6,1128,1
16736,84,556624,14,10,1152,1
16704,84,11040,14,10,1040,1
16736,84,74304,14,10,1040,1
320,28,5248,9,6,1040,1
320,28,4688,9,6,1040,1
1344,56,4096,14,10,11736,1
352,56,4096,14,10,11736,1
1344,0,0,9,6,16832,1
320,0,0,9,6,16832,1
16704,84,9360,14,10,1104,1
16736,84,51408,14,10,1104,1
33088,28,4944,9,6,2000,1
49472,84,4576,14,10,2000,1
49504,84,13712,14,10,2000,1
33088,28,4528,9,6,2000,1
16704,84,9760,14,10,1128,1
33120,84,143760,14,5,0,1
33088,84,525584,14,5,12936,1
33088,84,68096,14,5,12920,1
33088,84,113008,14,5,990168,1
33088,84,68080,14,5,12920,1
320,0,0,9,5,692,1
320,0,0,9,5,692,1
320,84,812848,14,5,862992,1
1344,84,4096,14,5,29008,1
1344,84,4096,14,5,28152,1
1344,84,4096,14,5,31120,1
1344,84,4096,14,5,31256,1
1344,84,4096,14,5,30984,1
1344,84,4096,14,5,30112,1
1344,84,4096,14,5,30136,1
1344,84,4096,14,5,32048,1
1344,84,4096,14,5,31736,1
33120,28,2328544,14,6,436,1
33120,28,2046880,14,6,436,1
33120,28,2097296,14,6,436,1
33120,28,2032208,14,6,436,1
33120,28,2192256,14,6,436,1
33120,28,42592,14,6,436,1
33120,28,2035824,14,6,436,1
33120,28,2210912,14,6,436,1
33120,28,68880,14,6,436,1
320,84,112568,14,6,1824,1
16736,84,150808,14,6,1824,1
320,84,91080,14,6,1832,1
16736,84,125592,14,6,1832,1
33088,56,228576,14,6,2872,1
49504,56,274064,14,6,2872,1
33088,56,1733616,14,6,2148,1
320,84,9176,14,6,1208,1
1344,28,4096,14,6,607024,1
320,28,713840,11,6,31920,1
352,28,817376,11,6,31920,1
1344,0,0,11,6,813576,1
352,0,0,11,6,813576,1
1344,28,4096,14,6,1657576,1
1344,28,4096,12,6,738056,1
1344,28,4096,14,6,58600,1
16736,28,4096,14,6,58600,1
320,84,2658928,12,6,57376,1
320,84,2530784,12,6,52928,1
320,84,91296,12,6,163120,1
49504,84,187344,14,10,4464,1
33088,28,5280,9,6,2008,1
0,0,0,2,4,1256,1
352,84,40736,14,6,30220,1
320,56,1151600,14,6,864848,1
16704,84,6704,14,10,1280,1
16736,84,26000,14,10,1280,1
320,28,4576,9,6,1280,1
320,28,5056,9,6,1280,1
16704,84,9536,14,10,1304,1
16736,84,70432,14,10,1304,1
320,28,4784,9,6,1304,1
320,28,5440,9,6,1304,1
16704,84,7088,14,10,6256,1
16736,84,51968,14,10,6256,1
320,28,430736,10,5,16660,1
320,56,304480,12,6,16848,1
320,56,308576,12,6,16848,1
320,56,181584,12,6,12136,1
320,56,181584,12,6,12144,1
320,56,221536,12,6,1888,1
320,56,229712,12,6,1888,1
1024,0,0,6,4,848,1
1344,0,0,6,4,848,1
1344,0,0,6,4,848,1
0,28,4608,8,5,1048,1
16704,84,37440,12,6,1080,1
16736,84,151856,12,6,1080,1
320,28,5104,8,5,1048,1
320,28,4608,8,5,1048,1
0,28,5104,8,5,1048,1
49472,84,11264,14,10,1064,1
49504,84,71472,14,10,1064,1
16704,84,6656,14,10,10896,1
16736,84,41344,14,10,10896,1
320,28,4752,9,6,9944,1
320,28,5408,9,6,9944,1
34144,28,1007848,48,4,409716,1
33120,84,13152,14,5,2808,1
352,84,14592,14,5,18444,1
34144,28,350628,48,4,409772,1
33120,84,79904,14,5,431104,1
352,84,247984,14,5,41724,1
34144,28,1333428,48,4,123788,1
352,84,114640,14,5,1436,1
1344,0,0,8,6,287316,1
64,0,0,8,6,287316,1
64,0,0,8,6,291824,1
1344,0,0,8,6,1024748,1
64,0,0,8,6,1024748,1
64,0,0,8,6,1056792,1
1344,0,0,8,6,1024276,1
64,0,0,8,6,1024276,1
64,0,0,8,6,1057572,1
1344,0,0,8,6,203544,1
64,0,0,8,6,203544,1
64,0,0,8,6,206908,1
16736,84,647072,14,10,1392,1
352,56,673856,11,6,2728,1
16704,112,90464,14,6,800,1
320,56,57680,12,6,800,1
16736,112,100720,14,6,800,1
352,56,62128,12,6,800,1
16736,84,221188,14,6,1384,1
320,84,159780,14,6,1384,1
16736,84,677072,14,10,10640,1
16736,84,76448,14,10,2416,1
34112,0,0,8,4,888,1
34112,0,0,11,4,952,1
34112,0,0,11,4,952,1
34112,0,0,8,4,872,1
34112,0,0,11,4,792,1
33088,28,4416,9,6,2016,1
49504,84,139600,14,10,2016,1
33088,28,5168,9,6,2016,1
33088,28,6208,9,6,2016,1
33120,56,255056,12,6,1632,1
33088,28,5504,9,6,2088,1
33088,28,4816,9,6,2088,1
16736,84,781312,14,10,1016,1
320,28,4736,9,6,1016,1
64,28,5392,9,6,1016,1
16736,84,781312,14,10,1016,1
16704,84,48688,14,10,1016,1
16704,84,48688,14,10,1016,1
16736,84,24112,14,10,1136,1
49504,84,52000,14,10,2424,1
16736,84,11328,14,10,1168,1
16704,84,12720,14,10,3032,1
16736,84,120912,14,10,3032,1
33088,28,53632,10,5,20644,1
32768,0,0,9,5,0,1
1344,28,4096,14,6,43576,1
0,28,28672,2,4,0,1
320,84,7680,14,6,1440,1
320,28,4368,9,6,1024,1
16736,84,42272,14,10,5680,1
16704,84,4624,14,10,5680,1
320,28,4624,9,6,1024,1
33088,28,197168,10,5,112749024,1
448,28,3334448,10,5,254888,1
33216,28,471040,10,5,254888,1
16736,84,134624,14,10,1136,1
16736,84,256960,14,6,0,1
16736,56,4752576,14,6,1320,1
1344,28,4096,14,6,2517960,1
320,84,62088,14,6,3768,1
16736,84,79068,14,6,3768,1
34112,28,470652,11,4,1520,1
34112,28,329940,11,4,1568,1
34112,28,61464,11,4,1528,1
34112,28,2732312,11,4,1536,1
320,56,393760,14,6,1224,1
34112,28,865420,11,4,1472,1
34112,28,194700,11,4,1520,1
49472,56,206672,14,6,2992,1
320,84,62352,14,6,1891600,1
352,84,216080,14,6,1891600,1
34144,56,97992,48,4,2276,1
16736,84,121104,14,10,1096,1
16704,84,20432,14,10,1096,1
49504,84,4427424,14,10,116608,1
49472,84,1834096,14,10,116608,1
16736,84,223328,14,10,7520,1
16704,84,34512,14,10,7520,1
16736,84,80336,14,10,1136,1
16704,84,27712,14,10,1136,1
49504,84,3597136,14,10,116984,1
49472,84,1214528,14,10,116976,1
49504,84,238368,14,10,1032,1
49472,84,66368,14,10,1032,1
49504,84,73904,14,10,1032,1
34112,28,23636,48,4,1440,1
34112,28,23644,48,4,1448,1
32768,28,36864,2,4,1256,1
16704,84,10096,14,10,1472,1
16736,84,38208,14,10,1472,1
320,28,4576,9,6,1472,1
64,28,5072,9,6,1472,1
49472,84,5072,14,10,88824,1
49504,84,22480,14,10,88824,1
49504,84,624464,14,10,1040,1
49472,84,11712,14,10,1040,1
320,28,6992,9,6,646640,1
16864,84,677680,14,10,10664,1
49504,84,835840,14,10,4744,1
16736,84,1101872,14,6,1072,1
16736,84,354336,14,10,1024,1
16704,84,40240,14,10,1352,1
16736,84,268896,14,10,1352,1
16736,84,93248,14,10,1400,1
16736,84,348336,14,10,1128,1
16736,84,343376,14,10,1056,1
16736,84,186912,14,10,1088,1
49504,84,56096,14,10,1096,1
33088,56,4352,14,6,1776,1
33088,56,4352,14,6,1776,1
33120,56,13104,14,6,1776,1
352,84,29584,14,5,1088,1
0,0,0,2,4,0,1
34112,28,538032,8,4,736,1
0,0,0,2,4,0,1
352,84,238544,14,5,1056,1
0,0,0,2,4,0,1
0,0,0,2,4,0,1
0,0,0,2,4,0,1
352,28,165648,14,6,0,1
0,0,0,2,4,0,1
352,28,13840,14,6,872,1
352,28,44128,14,6,0,1
352,28,56128,14,6,0,1
352,28,43760,14,6,0,1
16704,84,9008,14,10,1304,1
16736,84,115488,14,10,1304,1
320,28,4736,9,6,1304,1
320,28,5344,9,6,1304,1
16736,84,399856,14,10,1080,1
49472,84,13680,14,10,1064,1
49504,84,121744,14,10,1064,1
33120,84,220688,14,6,42256,1
33120,84,220336,14,10,42256,1
352,84,539520,14,6,26784,1
352,84,504528,14,10,26784,1
16736,84,668208,14,10,71240,1
320,28,6928,9,6,66080,1
16736,84,1700448,14,10,12784,1
320,28,6928,9,6,1000,1
16736,84,1765248,14,10,12824,1
16736,84,415904,14,10,19368,1
16736,84,64208,14,10,1048,1
16736,84,10176,14,10,1080,1
49632,84,58064,14,10,3288,1
16736,84,133968,14,10,29576,1
320,56,832288,14,6,1737,1
320,84,448992,14,6,1056,1
320,84,27499648,14,6,1152,1
352,112,1118048,14,6,3824,1
1344,28,4096,14,6,98596,1
16704,84,342000,14,6,1080,1
16704,56,6915600,14,6,1545,1
33088,28,4592,9,6,4312,1
49472,84,5408,14,10,62392,1
16736,84,104624,14,10,1856,1
16704,84,19504,14,10,33904,1
49504,84,62000,14,10,984,1
16704,84,4912,14,10,1016,1
34112,28,621388,8,4,1536,1
0,0,0,2,4,1256,1
32768,0,0,2,4,1256,1
16704,84,8800,14,10,1840,1
16736,84,55920,14,10,1848,1
320,28,4784,9,6,1840,1
320,28,5424,9,6,1848,1
320,28,4640,9,6,1344,1
320,28,8432,9,6,1344,1
0,28,159744,2,4,0,1
49472,84,8880,14,10,1808,1
49504,84,48304,14,10,1808,1
352,28,165456,14,6,0,1
0,28,77824,2,4,0,1
0,0,0,2,4,1256,1
16704,84,16016,14,10,1000,1
16736,84,42160,14,10,1000,1
320,28,4336,9,6,1000,1
320,28,4560,9,6,1000,1
33088,28,4704,9,6,2080,1
16704,84,7200,14,10,3784,1
49472,84,6656,14,10,2080,1
16736,84,24432,14,10,3784,1
49504,84,23872,14,10,2080,1
320,28,4448,9,6,3784,1
33088,28,4400,9,6,2080,1
320,28,4800,9,6,3784,1
16704,84,5072,14,10,1856,1
0,84,854048,14,0,11088,1
16704,84,4432,14,10,1280,1
16736,84,29504,14,10,1280,1
320,28,4592,9,6,1000,1
320,28,4352,9,6,1000,1
33088,28,5104,9,6,2016,1
49472,84,6800,14,10,2008,1
49504,84,37120,14,10,2016,1
33088,28,4608,9,6,2008,1
16704,84,8112,14,10,992,1
16736,84,89008,14,10,992,1
320,28,5968,9,6,992,1
320,28,5040,9,6,992,1
33088,28,4960,9,6,1752,1
49472,84,5712,14,10,1824,1
49504,84,23168,14,10,1824,1
16704,84,4352,14,10,1320,1
16736,84,8720,14,10,1320,1
320,28,4208,9,6,1320,1
320,28,4304,9,6,1320,1
16704,84,21312,14,10,92080,1
16736,84,170000,14,10,92088,1
320,28,4976,9,6,92080,1
320,28,5824,9,6,92088,1
16704,84,9968,14,10,1360,1
16736,84,37872,14,10,1360,1
320,28,4512,9,6,1360,1
320,28,4864,9,6,1360,1
16704,84,12256,14,10,1472,1
16736,84,93328,14,10,1472,1
320,28,4624,9,6,1472,1
320,28,5088,9,6,1472,1
320,28,4912,9,6,11096,1
320,28,4512,9,6,11096,1
16704,84,13632,14,10,2816,1
16736,84,76192,14,10,2816,1
320,28,4704,9,6,2816,1
320,28,5312,9,6,2816,1
352,84,458528,14,10,1032,1
16736,84,75888,14,10,1104,1
17728,84,4096,14,10,1056,1
16736,84,4096,14,10,1056,1
1344,28,4096,9,6,1056,1
320,28,4096,9,6,1056,1
352,84,24032,14,5,1488,1
16736,84,102448,14,10,44776,1
49504,84,354608,14,6,1096,1
16736,84,2933312,14,6,1024,1
320,56,374832,12,6,2448,1
16704,112,501200,14,6,2456,1
33120,84,552560,14,6,2728,1
16704,84,7376,14,10,5136,1
16736,84,55776,14,10,5136,1
320,28,4592,9,6,5152,1
320,28,5088,9,6,5152,1
16704,84,18208,14,10,12848,1
16736,84,169008,14,10,12848,1
320,28,4816,9,6,12840,1
64,28,5520,9,6,12840,1
33088,28,53632,10,5,20644,1
1344,56,4096,14,10,84424,1
49472,84,4336,14,10,1024,1
1344,0,0,9,6,84440,1
33088,28,4256,9,6,1024,1
320,28,7104,9,6,1016,1
320,28,93520,9,6,382584,1
1344,56,4096,14,10,1024,1
1344,0,0,9,6,1024,1
33120,28,33760,14,6,736,1
1344,28,4096,14,6,835496,1
16704,84,5232,14,10,1016,1
16736,84,18208,14,10,1016,1
320,28,4864,9,6,1016,1
33088,28,4704,9,6,2048,1
16704,84,15520,14,10,4800,1
49472,84,4624,14,10,2048,1
16736,84,93088,14,10,4800,1
49504,84,13552,14,10,2048,1
320,28,4800,9,6,4800,1
33088,28,4400,9,6,2048,1
320,28,5488,9,6,4800,1
1344,56,4096,14,10,1294224,1
352,56,4096,14,10,1294224,1
1344,0,0,9,6,1296592,1
320,0,0,9,6,1296592,1
49504,84,2067376,14,6,1032,1
1088,0,0,8,4,1064,1
1024,0,0,8,4,1056,1
16704,84,4416,14,10,3400,1
16736,84,17408,14,10,3400,1
320,28,4368,9,6,3400,1
320,28,4640,9,6,3400,1
49504,84,111456,14,10,2632,1
49472,84,55984,14,10,2632,1
49504,84,61040,14,10,2632,1
49504,84,1130192,14,10,2624,1
49472,84,270592,14,10,2624,1
49504,84,337392,14,10,2624,1
49472,84,247104,14,10,84168,1
49504,84,1172560,14,10,84168,1
16736,84,398896,12,6,1096,1
16704,84,38960,12,6,1096,1
352,56,353264,11,6,1120,1
33088,28,4400,9,6,70776,1
32832,28,4688,9,6,70776,1
16736,84,5949808,14,10,1016,1
320,28,9712,9,6,1016,1
64,28,14656,9,6,1016,1
16704,84,11264,14,10,1000,1
16736,84,102912,14,10,1000,1
320,28,5104,9,6,1000,1
320,28,4640,9,6,1000,1
16704,84,6288,14,10,992,1
16736,84,135392,14,10,992,1
320,28,5408,9,6,992,1
320,28,4816,9,6,992,1
49504,84,23344,14,10,13512,1
33088,28,5376,9,6,13464,1
34112,56,198304,48,4,1044,1
34112,56,198308,48,4,1044,1
34112,56,198312,48,4,1044,1
34112,56,198308,48,4,1044,1
16704,84,34048,14,10,1016,1
352,56,592432,12,6,2984,1
320,56,393728,11,6,480,1
320,56,4176,12,6,4472,1
320,84,1968264,14,6,1080,1
352,84,275488,14,6,3336,1
34144,56,58084,48,4,1676,1
34112,56,10772,48,4,1056,1
34112,0,0,11,4,936,1
34144,56,13976,48,4,2316,1
49504,84,437392,14,10,3832,1
16736,84,55648,14,10,4144,1
49504,84,1110384,14,10,20288,1
33088,84,31168,14,6,49116,1
34144,56,11104,48,4,2036,1
320,56,5189984,14,6,1192,1
16736,84,29904,14,10,1048,1
33088,28,4448,9,6,499560,1
16704,84,5392,14,10,1048,1
16736,84,13264,14,10,1080,1
352,0,0,12,6,648,1
16736,84,325184,14,6,648,1
352,0,0,12,6,147288,1
16736,28,691920,14,6,152432,1
34112,0,0,11,4,752,1
34112,0,0,11,4,752,1
34112,0,0,8,4,872,1
34112,0,0,8,4,872,1
352,0,0,12,6,18888,1
16736,28,338656,14,6,19848,1
34112,0,0,11,4,752,1
34112,0,0,11,4,752,1
34112,0,0,8,4,872,1
34112,0,0,8,4,872,1
320,56,33104,11,6,648,1
352,0,0,12,6,22856,1
16736,28,126800,14,6,22856,1
33120,0,0,12,6,151840,1
49504,28,309568,14,6,151832,1
34112,0,0,11,4,752,1
34112,0,0,11,4,752,1
34112,0,0,8,4,872,1
34112,0,0,8,4,872,1
352,0,0,12,6,17192,1
352,0,0,12,6,17192,1
1344,0,0,12,6,17192,1
1344,0,0,12,6,17192,1
33120,0,0,12,6,17808,1
49504,84,755488,14,6,17808,1
352,0,0,12,6,1759792,1
16736,28,220256,14,6,1816128,1
34112,0,0,11,4,760,1
34112,0,0,11,4,760,1
34112,0,0,8,4,880,1
49504,84,113840,14,10,1856,1
33088,28,4976,9,6,1856,1
16736,84,96320,14,10,1320,1
320,28,4800,9,6,1320,1
49472,84,8400,14,10,1072,1
49504,84,19440,14,10,1072,1
33088,0,0,10,5,81824,1
320,0,0,10,5,1244,1
320,28,2901504,10,5,1320,1
32768,28,303104,2,4,1256,1
32768,28,659456,2,4,1256,1
16704,84,47952,14,10,1008,1
32768,28,622592,2,4,1256,1
0,28,442368,2,4,0,1
320,56,210592,12,6,1096,1
352,84,257088,14,6,1096,1
320,84,243952,14,6,1096,1
352,84,252976,14,6,1096,1
320,28,210608,9,5,1760,1
0,28,259888,9,5,1328,1
0,28,401518,2,4,1088,1
352,84,252976,14,6,1096,1
320,56,210592,12,6,1096,1
320,56,210592,12,6,1096,1
0,28,438384,2,4,1088,1
320,56,210592,12,6,1096,1
352,56,241008,12,6,1096,1
352,56,241008,12,6,1096,1
320,84,243952,14,6,1096,1
320,28,283440,9,5,1316,1
320,56,303904,12,6,928,1
32768,28,28672,2,4,1256,1
320,28,5200,9,6,1048,1
16704,84,116992,14,10,1048,1
16736,84,254352,14,10,1048,1
16704,84,103904,14,10,1112,1
16736,84,458288,14,10,1112,1
16704,84,65632,14,10,1112,1
16736,84,276656,14,10,1112,1
16704,84,36128,14,10,1112,1
16736,84,173456,14,10,1112,1
34112,0,0,6,4,20680,1
33088,28,135808,10,5,1126948,1
33088,28,148720,10,5,1126958,1
352,84,45888,14,6,704,1
33088,28,8240,9,6,106696,1
16704,84,5408,14,10,2144,1
16736,84,79536,14,10,2152,1
320,28,4576,9,6,2144,1
320,28,5056,9,6,2152,1
33088,28,6496,9,6,2336,1
34112,28,156584,11,4,1032,1
320,28,160448,10,5,928,1
320,28,127328,10,5,952,1
32768,28,49152,2,4,1256,1
49504,84,65168,14,10,58464,1
33088,28,5568,9,6,1064,1
49504,84,147456,14,10,106736,1
33088,28,6256,9,6,106736,1
320,56,1252336,12,6,1488,1
320,56,1248240,12,6,1496,1
320,84,1361320,14,6,1144,1
0,0,0,8,4,539968,1
0,0,0,8,4,539968,1
33120,56,1821072,12,5,1672736,1
352,56,41712,11,6,1400,1
320,28,476384,9,5,15000,1
49504,84,468240,14,6,1336,1
16736,84,2091536,14,6,1344,1
33088,84,432480,14,6,4696,1
33120,84,519088,14,6,4696,1
